[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],[US 1120 Balance Sheet_Name],[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
513070,ROTURA DE MAQUINARIA,,Expense,,,,,5130,,,,,,,,,,
513075,OBLIGATORIO ACCIDENTE DE TRANSITO,,Expense,,,,,5130,,,,,,,,,,
513080,LUCRO CESANTE,,Expense,,,,,5130,,,,,,,,,,
513095,OTROS,,Expense,,,,,5130,,,,,,,,,,
513099,AJUSTES POR INFLACION,,Expense,,,,,5130,,,,,,,,,,
5135,SERVICIOS,,Expense,,,Yes,,51,,,,,,,,,,
513505,ASEO Y VIGILANCIA,,Expense,,,,,5135,,,,,,,,,,
513510,TEMPORALES,,Expense,,,,,5135,,,,,,,,,,
513515,ASISTENCIA TECNICA,,Expense,,,,,5135,,,,,,,,,,
513520,PROCESAMIENTO ELECTRONICO DE DATOS,,Expense,,,,,5135,,,,,,,,,,
513525,ACUEDUCTO Y ALCANTARILLADO,,Expense,,,,,5135,,,,,,,,,,
513530,ENERGIA ELECTRICA,,Expense,,,,,5135,,,,,,,,,,
513535,TELEFONO,,Expense,,,Yes,,5135,,,,,,,,,,
51353505,TELEFONO,,Expense,,,,,513535,,,,,,,,,,
51353510,TELEFONO CELULAR,,Expense,,,,,513535,,,,,,,,,,
513540,"CORREO, PORTES Y TELEGRAMAS",,Expense,,,,,5135,,,,,,,,,,
513545,FAX Y TELEX,,Expense,,,,,5135,,,,,,,,,,
513550,"TRANSPORTE, FLETES Y ACARREOS",,Expense,,,,,5135,,,,,,,,,,
513555,GAS,,Expense,,,,,5135,,,,,,,,,,
513595,OTROS,,Expense,,,Yes,,5135,,,,,,,,,,
51359501,SERVICIOS SECRETARIALES Y DE ARCHIVO,,Expense,,,,,513595,,,,,,,,,,
51359502,SERVICIOS DE COORDINACION DE PROYECT,,Expense,,,,,513595,,,,,,,,,,
51359503,SERVICIOS DE PROGRAMACION DE SISTEMA,,Expense,,,,,513595,,,,,,,,,,
51359505,SERVICIO DE CONEXION A INTERNET,,Expense,,,,,513595,,,,,,,,,,
513599,AJUSTES POR INFLACION,,Expense,,,,,5135,,,,,,,,,,
5140,GASTOS LEGALES,,Expense,,,Yes,,51,,,,,,,,,,
514005,NOTARIALES,,Expense,,,,,5140,,,,,,,,,,
514010,REGISTRO MERCANTIL,,Expense,,,,,5140,,,,,,,,,,
514015,TRAMITES Y LICENCIAS,,Expense,,,,,5140,,,,,,,,,,
514020,ADUANEROS,,Expense,,,,,5140,,,,,,,,,,
514025,CONSULARES,,Expense,,,,,5140,,,,,,,,,,
514095,OTROS,,Expense,,,Yes,,5140,,,,,,,,,,
51409505,CERTIFIADOS DE CONSTITUCION Y GERENC,,Expense,,,,,514095,,,,,,,,,,
514099,AJUSTES POR INFLACION,,Expense,,,,,5140,,,,,,,,,,
5145,MANTENIMIENTO Y REPARACIONES,,Expense,,,Yes,,51,,,,,,,,,,
514505,TERRENOS,,Expense,,,,,5145,,,,,,,,,,
514510,CONSTRUCCIONES Y EDIFICACIONES,,Expense,,,,,5145,,,,,,,,,,
514515,MAQUINARIA Y EQUIPO,,Expense,,,,,5145,,,,,,,,,,
514520,EQUIPO DE OFICINA,,Expense,,,,,5145,,,,,,,,,,
514525,EQUIPO DE COMPUTACION Y COMUNICACION,,Expense,,,,,5145,,,,,,,,,,
514530,EQUIPO MEDICO-CIENTIFICO,,Expense,,,,,5145,,,,,,,,,,
514535,EQUIPO DE HOTELES Y RESTAURANTES,,Expense,,,,,5145,,,,,,,,,,
514540,FLOTA Y EQUIPO DE TRANSPORTE,,Expense,,,,,5145,,,,,,,,,,
514545,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Expense,,,,,5145,,,,,,,,,,
514550,FLOTA Y EQUIPO AEREO,,Expense,,,,,5145,,,,,,,,,,
514555,FLOTA Y EQUIPO FERREO,,Expense,,,,,5145,,,,,,,,,,
514560,ACUEDUCTOS PLANTAS Y REDES,,Expense,,,,,5145,,,,,,,,,,
514565,ARMAMENTO DE VIGILANCIA,,Expense,,,,,5145,,,,,,,,,,
514570,VIAS DE COMUNICACION,,Expense,,,,,5145,,,,,,,,,,
514599,AJUSTES POR INFLACION,,Expense,,,,,5145,,,,,,,,,,
5150,ADECUACION E INSTALACION,,Expense,,,Yes,,51,,,,,,,,,,
515005,INSTALACIONES ELECTRICAS,,Expense,,,,,5150,,,,,,,,,,
515010,ARREGLOS ORNAMENTALES,,Expense,,,,,5150,,,,,,,,,,
515015,REPARACIONES LOCATIVAS,,Expense,,,,,5150,,,,,,,,,,
515095,OTROS,,Expense,,,,,5150,,,,,,,,,,
515099,AJUSTES POR INFLACION,,Expense,,,,,5150,,,,,,,,,,
5155,GASTOS DE VIAJE,,Expense,,,Yes,,51,,,,,,,,,,
515505,ALOJAMIENTO Y MANUTENCION,,Expense,,,,,5155,,,,,,,,,,
515510,PASAJES FLUVIALES Y/O MARITIMOS,,Expense,,,,,5155,,,,,,,,,,
515515,PASAJES AEREOS,,Expense,,,,,5155,,,,,,,,,,
515520,PASAJES TERRESTRES,,Expense,,,,,5155,,,,,,,,,,
515525,PASAJES FERREOS,,Expense,,,,,5155,,,,,,,,,,
515595,OTROS,,Expense,,,,,5155,,,,,,,,,,
515599,AJUSTES POR INFLACION,,Expense,,,,,5155,,,,,,,,,,
5160,DEPRECIACIONES,,Expense,,,Yes,,51,,,,,,,,,,
516005,CONSTRUCCIONES Y EDIFICACIONES,,Expense,,,,,5160,,,,,,,,,,
516010,MAQUINARIA Y EQUIPO,,Expense,,,,,5160,,,,,,,,,,
516015,EQUIPO DE OFICINA,,Expense,,,,,5160,,,,,,,,,,
516020,EQUIPO DE COMPUTACION Y COMUNICACION,,Expense,,,,,5160,,,,,,,,,,
516025,EQUIPO MEDICO - CIENTIFICO,,Expense,,,,,5160,,,,,,,,,,
516030,EQUIPO DE HOTELES Y RESTAURANTES,,Expense,,,,,5160,,,,,,,,,,
516035,FLOTA Y EQUIPO DE TRANSPORTE,,Expense,,,,,5160,,,,,,,,,,
516040,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Expense,,,,,5160,,,,,,,,,,
516045,FLOTA Y EQUIPO AEREO,,Expense,,,,,5160,,,,,,,,,,
516050,FLOTA Y EQUIPO FERREO,,Expense,,,,,5160,,,,,,,,,,
516055,"ACUEDUCTOS, PLANTAS Y REDES",,Expense,,,,,5160,,,,,,,,,,
516060,ARMAMENTO DE VIGILANCIA,,Expense,,,,,5160,,,,,,,,,,
516099,AJUSTES POR INFLACION,,Expense,,,,,5160,,,,,,,,,,
5165,AMORTIZACIONES,,Expense,,,Yes,,51,,,,,,,,,,
516505,VIAS DE COMUNICACION,,Expense,,,,,5165,,,,,,,,,,
516510,INTANGIBLES,,Expense,,,,,5165,,,,,,,,,,
516515,CARGOS DIFERIDOS,,Expense,,,,,5165,,,,,,,,,,
516595,OTRAS,,Expense,,,,,5165,,,,,,,,,,
516599,AJUSTES POR INFLACION,,Expense,,,,,5165,,,,,,,,,,
5195,DIVERSOS,,Expense,,,Yes,,51,,,,,,,,,,
519505,COMISIONES,,Expense,,,,,5195,,,,,,,,,,
519510,"LIBROS, SUSCRIPCIONES, PERIODICOS Y REVISTAS",,Expense,,,,,5195,,,,,,,,,,
519515,MUSICA AMBIENTAL,,Expense,,,,,5195,,,,,,,,,,
519520,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS,,Expense,,,,,5195,,,,,,,,,,
519525,ELEMENTOS DE ASEO Y CAFETERIA,,Expense,,,,,5195,,,,,,,,,,
519530,"UTILES, PAPELERIA Y FOTOCOPIAS",,Expense,,,,,5195,,,,,,,,,,
519535,COMBUSTIBLES Y LUBRICANTES,,Expense,,,,,5195,,,,,,,,,,
519540,ENVASES Y EMPAQUES,,Expense,,,,,5195,,,,,,,,,,
519545,TAXIS Y BUSES,,Expense,,,,,5195,,,,,,,,,,
519550,ESTAMPILLAS,,Expense,,,,,5195,,,,,,,,,,
519555,MICROFILMACION,,Expense,,,,,5195,,,,,,,,,,
519560,CASINO Y RESTAURANTE,,Expense,,,,,5195,,,,,,,,,,
519565,PARQUEADEROS,,Expense,,,,,5195,,,,,,,,,,
519570,INDEMNIZACION POR DAÑOS A TERCEROS,,Expense,,,,,5195,,,,,,,,,,
519575,POLVORA Y SIMILARES,,Expense,,,,,5195,,,,,,,,,,
519595,OTROS,,Expense,,,Yes,,5195,,,,,,,,,,
51959501,ALMUERZO PROYECTOS,,Expense,,,,,519595,,,,,,,,,,
51959505,VARIOS,,Expense,,,,,519595,,,,,,,,,,
519599,AJUSTES POR INFLACION,,Expense,,,,,5195,,,,,,,,,,
5199,PROVISIONES,,Expense,,,Yes,,51,,,,,,,,,,
519905,INVERSIONES,,Expense,,,,,5199,,,,,,,,,,
519910,DEUDORES,,Expense,,,,,5199,,,,,,,,,,
519915,"PROPIEDADES, PLANTA Y EQUIPO",,Expense,,,,,5199,,,,,,,,,,
519995,OTROS ACTIVOS,,Expense,,,,,5199,,,,,,,,,,
519999,AJUSTES POR INFLACION,,Expense,,,,,5199,,,,,,,,,,
52,OPERACIONALES DE VENTAS,,Expense,,,Yes,,5,,,,,,,,,,
5205,GASTOS DE PERSONAL,,Expense,,,Yes,,52,,,,,,,,,,
520503,SALARIO INTEGRAL,,Expense,,,,,5205,,,,,,,,,,
520506,SUELDOS,,Expense,,,,,5205,,,,,,,,,,
520512,JORNALES,,Expense,,,,,5205,,,,,,,,,,
520515,HORAS EXTRAS Y RECARGOS,,Expense,,,,,5205,,,,,,,,,,
520518,COMISIONES,,Expense,,,,,5205,,,,,,,,,,
520521,VIATICOS,,Expense,,,,,5205,,,,,,,,,,
520524,INCAPACIDADES,,Expense,,,,,5205,,,,,,,,,,
520527,AUXILIO DE TRANSPORTE,,Expense,,,,,5205,,,,,,,,,,
520530,CESANTIAS,,Expense,,,,,5205,,,,,,,,,,
520533,INTERESES SOBRE CESANTIAS,,Expense,,,,,5205,,,,,,,,,,
520536,PRIMA DE SERVICIOS,,Expense,,,,,5205,,,,,,,,,,
520539,VACACIONES,,Expense,,,,,5205,,,,,,,,,,
520542,PRIMAS EXTRALEGALES,,Expense,,,,,5205,,,,,,,,,,
520545,AUXILIOS,,Expense,,,,,5205,,,,,,,,,,
520548,BONIFICACIONES,,Expense,,,,,5205,,,,,,,,,,
520551,DOTACION Y SUMINISTRO A TRABAJADORES,,Expense,,,,,5205,,,,,,,,,,
520554,SEGUROS,,Expense,,,,,5205,,,,,,,,,,
520557,CUOTAS PARTES PENSIONES DE JUBILACION,,Expense,,,,,5205,,,,,,,,,,
520558,AMORTIZACION CALCULO ACTUARIAL PENSIONES DE JUBILACION,,Expense,,,,,5205,,,,,,,,,,
520559,PENSIONES DE JUBILACION,,Expense,,,,,5205,,,,,,,,,,
520560,INDEMNIZACIONES LABORALES,,Expense,,,,,5205,,,,,,,,,,
520563,CAPACITACION AL PERSONAL,,Expense,,,,,5205,,,,,,,,,,
520566,GASTOS DEPORTIVOS Y DE RECREACION,,Expense,,,,,5205,,,,,,,,,,
520569,APORTES AL I.S.S,,Expense,,,,,5205,,,,,,,,,,
520572,APORTES CAJAS DE COMPENSACION FAMILIAR,,Expense,,,,,5205,,,,,,,,,,
520575,APORTES I.C.B.F.,,Expense,,,,,5205,,,,,,,,,,
520578,SENA,,Expense,,,,,5205,,,,,,,,,,
520581,APORTES SINDICALES,,Expense,,,,,5205,,,,,,,,,,
520584,GASTOS MEDICOS Y DROGAS,,Expense,,,,,5205,,,,,,,,,,
520595,OTROS,,Expense,,,,,5205,,,,,,,,,,
520599,AJUSTES POR INFLACION,,Expense,,,,,5205,,,,,,,,,,
5210,HONORARIOS,,Expense,,,Yes,,52,,,,,,,,,,
521005,JUNTA DIRECTIVA,,Expense,,,,,5210,,,,,,,,,,
521010,REVISORIA FISCAL,,Expense,,,,,5210,,,,,,,,,,
521015,AUDITORIA EXTERNA,,Expense,,,,,5210,,,,,,,,,,
521020,AVALUOS,,Expense,,,,,5210,,,,,,,,,,
521025,ASESORIA JURIDICA,,Expense,,,,,5210,,,,,,,,,,
521030,ASESORIA FINANCIERA,,Expense,,,,,5210,,,,,,,,,,
521035,ASESORIA TECNICA,,Expense,,,,,5210,,,,,,,,,,
521095,OTROS,,Expense,,,,,5210,,,,,,,,,,
521099,AJUSTES POR INFLACION,,Expense,,,,,5210,,,,,,,,,,
5215,IMPUESTOS,,Expense,,,Yes,,52,,,,,,,,,,
521505,INDUSTRIA Y COMERCIO,,Expense,,,,,5215,,,,,,,,,,
521510,DE TIMBRES,,Expense,,,,,5215,,,,,,,,,,
521515,A LA PROPIEDAD RAIZ,,Expense,,,,,5215,,,,,,,,,,
521520,DERECHOS SOBRE INSTRUMENTOS PUBLICOS,,Expense,,,,,5215,,,,,,,,,,
521525,DE VALORIZACION,,Expense,,,,,5215,,,,,,,,,,
521530,DE TURISMO,,Expense,,,,,5215,,,,,,,,,,
521535,TASA POR UTILIZACION DE PUERTOS,,Expense,,,,,5215,,,,,,,,,,
521540,DE VEHICULOS,,Expense,,,,,5215,,,,,,,,,,
521545,DE ESPECTACULOS PUBLICOS,,Expense,,,,,5215,,,,,,,,,,
521550,CUOTAS DE FOMENTO,,Expense,,,,,5215,,,,,,,,,,
521555,LICORES,,Expense,,,,,5215,,,,,,,,,,
521560,CERVEZAS,,Expense,,,,,5215,,,,,,,,,,
521565,CIGARRILLOS,,Expense,,,,,5215,,,,,,,,,,
521570,IVA DESCONTABLE,,Expense,,,,,5215,,,,,,,,,,
521595,OTROS,,Expense,,,,,5215,,,,,,,,,,
521599,AJUSTES POR INFLACION,,Expense,,,,,5215,,,,,,,,,,
5220,ARRENDAMIENTOS,,Expense,,,Yes,,52,,,,,,,,,,
522005,TERRENOS,,Expense,,,,,5220,,,,,,,,,,
522010,CONSTRUCCIONES Y EDIFICACIONES,,Expense,,,,,5220,,,,,,,,,,
522015,MAQUINARIA Y EQUIPO,,Expense,,,,,5220,,,,,,,,,,
522020,EQUIPO DE OFICINA,,Expense,,,,,5220,,,,,,,,,,
522025,EQUIPO DE COMPUTACION Y COMUNICACION,,Expense,,,,,5220,,,,,,,,,,
522030,EQUIPO MEDICO - CIENTIFICO,,Expense,,,,,5220,,,,,,,,,,
522035,EQUIPO DE HOTELES Y RESTAURANTES,,Expense,,,,,5220,,,,,,,,,,
522040,FLOTA Y EQUIPO DE TRANSPORTE,,Expense,,,,,5220,,,,,,,,,,
522045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Expense,,,,,5220,,,,,,,,,,
522050,FLOTA Y EQUIPO AEREO,,Expense,,,,,5220,,,,,,,,,,
522055,FLOTA Y EQUIPO FERREO,,Expense,,,,,5220,,,,,,,,,,
522060,ACUEDUCTOS PLANTAS Y REDES,,Expense,,,,,5220,,,,,,,,,,
522065,AERODROMOS,,Expense,,,,,5220,,,,,,,,,,
522070,SEMOVIENTES,,Expense,,,,,5220,,,,,,,,,,
522095,OTROS,,Expense,,,,,5220,,,,,,,,,,
522099,AJUSTES POR INFLACION,,Expense,,,,,5220,,,,,,,,,,
5225,CONTRIBUCIONES Y AFILIACIONES,,Expense,,,Yes,,52,,,,,,,,,,
522505,CONTRIBUCIONES,,Expense,,,,,5225,,,,,,,,,,
522510,AFILIACIONES Y SOSTENIMIENTO,,Expense,,,,,5225,,,,,,,,,,
522599,AJUSTES POR INFLACION,,Expense,,,,,5225,,,,,,,,,,
5230,SEGUROS,,Expense,,,Yes,,52,,,,,,,,,,
523005,MANEJO,,Expense,,,,,5230,,,,,,,,,,
523010,CUMPLIMIENTO,,Expense,,,,,5230,,,,,,,,,,
523015,CORRIENTE DEBIL,,Expense,,,,,5230,,,,,,,,,,
523020,VIDA COLECTIVA,,Expense,,,,,5230,,,,,,,,,,
523025,INCENDIO,,Expense,,,,,5230,,,,,,,,,,
523030,TERREMOTO,,Expense,,,,,5230,,,,,,,,,,
523035,SUSTRACCION Y HURTO,,Expense,,,,,5230,,,,,,,,,,
523040,FLOTA Y EQUIPO DE TRANSPORTE,,Expense,,,,,5230,,,,,,,,,,
523045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Expense,,,,,5230,,,,,,,,,,
523050,FLOTA Y EQUIPO AEREO,,Expense,,,,,5230,,,,,,,,,,
523055,FLOTA Y EQUIPO FERREO,,Expense,,,,,5230,,,,,,,,,,
523060,RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL,,Expense,,,,,5230,,,,,,,,,,
523065,VUELO,,Expense,,,,,5230,,,,,,,,,,
523070,ROTURA DE MAQUINARIA,,Expense,,,,,5230,,,,,,,,,,
523075,OBLIGATORIO ACCIDENTE DE TRANSITO,,Expense,,,,,5230,,,,,,,,,,
523080,LUCRO CESANTE,,Expense,,,,,5230,,,,,,,,,,
523095,OTROS,,Expense,,,,,5230,,,,,,,,,,
523099,AJUSTES POR INFLACION,,Expense,,,,,5230,,,,,,,,,,
5235,SERVICIOS,,Expense,,,Yes,,52,,,,,,,,,,
523505,ASEO Y VIGILANCIA,,Expense,,,,,5235,,,,,,,,,,
523510,TEMPORALES,,Expense,,,,,5235,,,,,,,,,,
523515,ASISTENCIA TECNICA,,Expense,,,,,5235,,,,,,,,,,
523520,PROCESAMIENTO ELECTRONICO DE DATOS,,Expense,,,,,5235,,,,,,,,,,
523525,ACUEDUCTO Y ALCANTARILLADO,,Expense,,,,,5235,,,,,,,,,,
523530,ENERGIA ELECTRICA,,Expense,,,,,5235,,,,,,,,,,
523535,TELEFONO,,Expense,,,,,5235,,,,,,,,,,
523540,"CORREO, PORTES Y TELEGRAMAS",,Expense,,,,,5235,,,,,,,,,,
523545,FAX Y TELEX,,Expense,,,,,5235,,,,,,,,,,
523550,"TRANSPORTE, FLETES Y ACARREOS",,Expense,,,,,5235,,,,,,,,,,
523555,GAS,,Expense,,,,,5235,,,,,,,,,,
523560,PROPAGANDA Y PUBLICIDAD,,Expense,,,,,5235,,,,,,,,,,
523595,OTROS,,Expense,,,,,5235,,,,,,,,,,
523599,AJUSTES POR INFLACION,,Expense,,,,,5235,,,,,,,,,,
5240,GASTOS LEGALES,,Expense,,,Yes,,52,,,,,,,,,,
524005,NOTARIALES,,Expense,,,,,5240,,,,,,,,,,
524010,REGISTRO MERCANTIL,,Expense,,,,,5240,,,,,,,,,,
524015,TRAMITES Y LICENCIAS,,Expense,,,,,5240,,,,,,,,,,
524020,ADUANEROS,,Expense,,,,,5240,,,,,,,,,,
524025,CONSULARES,,Expense,,,,,5240,,,,,,,,,,
524095,OTROS,,Expense,,,,,5240,,,,,,,,,,
524099,AJUSTES POR INFLACION,,Expense,,,,,5240,,,,,,,,,,
5245,MANTENIMIENTO Y REPARACIONES,,Expense,,,Yes,,52,,,,,,,,,,
524505,TERRENOS,,Expense,,,,,5245,,,,,,,,,,
524510,CONSTRUCCIONES Y EDIFICACIONES,,Expense,,,,,5245,,,,,,,,,,
524515,MAQUINARIA Y EQUIPO,,Expense,,,,,5245,,,,,,,,,,
524520,EQUIPO DE OFICINA,,Expense,,,,,5245,,,,,,,,,,
524525,EQUIPO DE COMPUTACION Y COMUNICACION,,Expense,,,,,5245,,,,,,,,,,
524530,EQUIPO MEDICO - CIENTIFICO,,Expense,,,,,5245,,,,,,,,,,
524535,EQUIPO DE HOTELES Y RESTAURANTES,,Expense,,,,,5245,,,,,,,,,,
524540,FLOTA Y EQUIPO DE TRANSPORTE,,Expense,,,,,5245,,,,,,,,,,
524545,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Expense,,,,,5245,,,,,,,,,,
524550,FLOTA Y EQUIPO AEREO,,Expense,,,,,5245,,,,,,,,,,
524555,FLOTA Y EQUIPO FERREO,,Expense,,,,,5245,,,,,,,,,,
524560,ACUEDUCTOS PLANTAS Y REDES,,Expense,,,,,5245,,,,,,,,,,
524565,ARMAMENTO DE VIGILANCIA,,Expense,,,,,5245,,,,,,,,,,
524570,VIAS DE COMUNICACION,,Expense,,,,,5245,,,,,,,,,,
524599,AJUSTES POR INFLACION,,Expense,,,,,5245,,,,,,,,,,
5250,ADECUACION E INSTALACION,,Expense,,,Yes,,52,,,,,,,,,,
525005,INSTALACIONES ELECTRICAS,,Expense,,,,,5250,,,,,,,,,,
525010,ARREGLOS ORNAMENTALES,,Expense,,,,,5250,,,,,,,,,,
525015,REPARACIONES LOCATIVAS,,Expense,,,,,5250,,,,,,,,,,
525095,OTROS,,Expense,,,,,5250,,,,,,,,,,
525099,AJUSTES POR INFLACION,,Expense,,,,,5250,,,,,,,,,,
5255,GASTOS DE VIAJE,,Expense,,,Yes,,52,,,,,,,,,,
525505,ALOJAMIENTO Y MANUTENCION,,Expense,,,,,5255,,,,,,,,,,
525510,PASAJES FLUVIALES Y/O MARITIMOS,,Expense,,,,,5255,,,,,,,,,,
525515,PASAJES AEREOS,,Expense,,,,,5255,,,,,,,,,,
525520,PASAJES TERRESTRES,,Expense,,,,,5255,,,,,,,,,,
525525,PASAJES FERREOS,,Expense,,,,,5255,,,,,,,,,,
525595,OTROS,,Expense,,,,,5255,,,,,,,,,,
525599,AJUSTES POR INFLACION,,Expense,,,,,5255,,,,,,,,,,
5260,DEPRECIACIONES,,Expense,,,Yes,,52,,,,,,,,,,
526005,CONSTRUCCIONES Y EDIFICACIONES,,Expense,,,,,5260,,,,,,,,,,
526010,MAQUINARIA Y EQUIPO,,Expense,,,,,5260,,,,,,,,,,
526015,EQUIPO DE OFICINA,,Expense,,,,,5260,,,,,,,,,,
526020,EQUIPO DE COMPUTACION Y COMUNICACION,,Expense,,,,,5260,,,,,,,,,,
526025,EQUIPO MEDICO - CIENTIFICO,,Expense,,,,,5260,,,,,,,,,,
526030,EQUIPO DE HOTELES Y RESTAURANTES,,Expense,,,,,5260,,,,,,,,,,
526035,FLOTA Y EQUIPO DE TRANSPORTE,,Expense,,,,,5260,,,,,,,,,,
526040,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Expense,,,,,5260,,,,,,,,,,
526045,FLOTA Y EQUIPO AEREO,,Expense,,,,,5260,,,,,,,,,,
526050,FLOTA Y EQUIPO FERREO,,Expense,,,,,5260,,,,,,,,,,
526055,"ACUEDUCTOS, PLANTAS Y REDES",,Expense,,,,,5260,,,,,,,,,,
526060,ARMAMENTO DE VIGILANCIA,,Expense,,,,,5260,,,,,,,,,,
526065,ENVASES Y EMPAQUES,,Expense,,,,,5260,,,,,,,,,,
526099,AJUSTES POR INFLACION,,Expense,,,,,5260,,,,,,,,,,
5265,AMORTIZACIONES,,Expense,,,Yes,,52,,,,,,,,,,
526505,VIAS DE COMUNICACION,,Expense,,,,,5265,,,,,,,,,,
526510,INTANGIBLES,,Expense,,,,,5265,,,,,,,,,,
526515,CARGOS DIFERIDOS,,Expense,,,,,5265,,,,,,,,,,
526595,OTRAS,,Expense,,,,,5265,,,,,,,,,,
526599,AJUSTES POR INFLACION,,Expense,,,,,5265,,,,,,,,,,
5270,FINANCIEROS - REAJUSTE DEL SISTEMA,,Expense,,,Yes,,52,,,,,,,,,,
527001,527001 a 527098,,Expense,,,,,5270,,,,,,,,,,
527090,DEFAULT DIFERENCIA BALANCE RAZONES CAMBIARIAS QUE SE DEBEN RESOLVER,,Expense,,,,SUSPENSEBALANCING_ACCT,5270,,,,,,,,,,
527099,AJUSTES POR INFLACION,,Expense,,,,,5270,,,,,,,,,,
5295,DIVERSOS,,Expense,,,Yes,,52,,,,,,,,,,
529505,COMISIONES,,Expense,,,,P_TRADEDISCOUNTREC_ACCT,5295,,,,,,,,,,
529510,"LIBROS, SUSCRIPCIONES, PERIODICOS Y REVISTAS",,Expense,,,,,5295,,,,,,,,,,
529515,MUSICA AMBIENTAL,,Expense,,,,,5295,,,,,,,,,,
529520,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS,,Expense,,,,,5295,,,,,,,,,,
529525,ELEMENTOS DE ASEO Y CAFETERIA,,Expense,,,,,5295,,,,,,,,,,
529530,"UTILES, PAPELERIA Y FOTOCOPIAS",,Expense,,,,,5295,,,,,,,,,,
529535,COMBUSTIBLES Y LUBRICANTES,,Expense,,,,,5295,,,,,,,,,,
529540,ENVASES Y EMPAQUES,,Expense,,,,,5295,,,,,,,,,,
529545,TAXIS Y BUSES,,Expense,,,,,5295,,,,,,,,,,
529550,ESTAMPILLAS,,Expense,,,,,5295,,,,,,,,,,
529555,MICROFILMACION,,Expense,,,,,5295,,,,,,,,,,
529560,CASINO Y RESTAURANTE,,Expense,,,,,5295,,,,,,,,,,
529565,PARQUEADEROS,,Expense,,,,,5295,,,,,,,,,,
529570,INDEMNIZACION POR DAÑOS A TERCEROS,,Expense,,,,,5295,,,,,,,,,,
529575,POLVORA Y SIMILARES,,Expense,,,,,5295,,,,,,,,,,
529595,OTROS,,Expense,,,,,5295,,,,,,,,,,
529599,AJUSTES POR INFLACION,,Expense,,,,,5295,,,,,,,,,,
5299,PROVISIONES,,Expense,,,Yes,,52,,,,,,,,,,
529905,INVERSIONES,,Expense,,,,,5299,,,,,,,,,,
529910,DEUDORES,,Expense,,,,WRITEOFF_ACCT,5299,,,,,,,,,,
529915,INVENTARIOS,,Expense,,,,,5299,,,,,,,,,,
529920,"PROPIEDADES, PLANTA Y EQUIPO",,Expense,,,,,5299,,,,,,,,,,
529995,OTROS ACTIVOS,,Expense,,,,,5299,,,,,,,,,,
529999,AJUSTES POR INFLACION,,Expense,,,,,5299,,,,,,,,,,
53,NO OPERACIONALES,,Expense,,,Yes,,5,,,,,,,,,,
5305,FINANCIEROS,,Expense,,,Yes,,53,,,,,,,,,,
530505,GASTOS BANCARIOS,,Expense,,,Yes,,5305,,,,,,,,,,
53050505,CHEQUERAS,,Expense,,,,,530505,,,,,,,,,,
53050510,COMISIONES Y PORTES,,Expense,,,,,530505,,,,,,,,,,
53050515,GRAVAMEN A LOS MOVIMIENTOS FINANCIER,,Expense,,,,,530505,,,,,,,,,,
530510,REAJUSTE MONETARIO - UPAC,,Expense,,,,,5305,,,,,,,,,,
530515,COMISIONES,,Expense,,,,,5305,,,,,,,,,,
530520,INTERESES,,Expense,,,Yes,,5305,,,,,,,,,,
53052002,INTERESES MORATORIOS,,Expense,,,,,530520,,,,,,,,,,
53052003,INTERSES SOBREGIRO,,Expense,,,,,530520,,,,,,,,,,
53052090,DEFAULT GASTOS EN INTERESES BANCARIOS,,Expense,,,,B_INTERESTEXP_ACCT,530520,,,,,,,,,,
530525,DIFERENCIA EN CAMBIO,,Expense,,,Yes,,5305,,,,,,,,,,
53052590,DEFAULT PERDIDA EN DIFERENCIA CAMBIARIA CC/CP A TASA ACTUAL,,Expense,,,,UNREALIZEDLOSS_ACCT,530525,,,,,,,,,,
53052591,DEFAULT PERDIDA EN DIFERENCIA CAMBIARIA FACT/PAGOS A TASA ACTUAL,,Expense,,,,REALIZEDLOSS_ACCT,530525,,,,,,,,,,
53052592,DEFAULT DIFERENCIA EN REDONDEO PARA BALANCE EN CUENTA CAMBIARIA,,Expense,,,,CURRENCYBALANCING_ACCT,530525,,,,,,,,,,
530530,GASTOS EN NEGOCIACION CERTIFICADOS DE CAMBIO,,Expense,,,,,5305,,,,,,,,,,
530535,DESCUENTOS COMERCIALES CONDICIONADOS,,Expense,,,,PAYDISCOUNT_REV_ACCT,5305,,,,,,,,,,
530540,GASTOS MANEJO Y EMISION DE BONOS,,Expense,,,,,5305,,,,,,,,,,
530545,PRIMA AMORTIZADA,,Expense,,,,,5305,,,,,,,,,,
